ensembl,FC,padj,gene
ENSG00000116273.6,0.13239288,0.364356222,PHF13
ENSG00000166295.9,0.133276359,0.290909241,ANAPC16
ENSG00000247416.4,0.133571915,0.885516194,AP000802.1
ENSG00000105705.16,0.133765405,0.443208298,SUGP1
ENSG00000084733.11,0.13377898,0.00435532,RAB10
ENSG00000168872.17,0.134086332,0.304166728,DDX19A
ENSG00000100325.15,0.134151493,0.326231454,ASCC2
ENSG00000071859.15,0.134283173,0.153208163,FAM50A
ENSG00000165169.11,0.134353429,0.216824575,DYNLT3
ENSG00000115226.10,0.134404645,0.64111294,FNDC4
ENSG00000129667.12,0.134410807,0.432395427,RHBDF2
ENSG00000196943.14,0.13475671,0.385984309,NOP9
ENSG00000137809.17,0.135480065,0.245532616,ITGA11
ENSG00000229644.6,0.135611583,0.66604307,NAMPTP1
ENSG00000258099.1,0.136097587,0.955871575,ATXN2-AS
ENSG00000272140.2,0.136097587,0.955871575,AC022400.4
ENSG00000128641.19,0.13617153,0.044582402,MYO1B
ENSG00000141741.12,0.136193109,0.494422797,MIEN1
ENSG00000115145.10,0.136268534,0.255863909,STAM2
ENSG00000133943.20,0.136366033,0.772284884,DGLUCY
ENSG00000276805.2,0.136677346,0.861874854,AL133216.2
ENSG00000100426.7,0.136963648,0.30041568,ZBED4
ENSG00000178234.13,0.137124699,0.261585421,GALNT11
ENSG00000266401.2,0.137220956,0.939538597,AP002478.1
ENSG00000124228.14,0.137401016,0.146742939,DDX27
ENSG00000163029.16,0.137494424,0.363222417,SMC6
ENSG00000160766.14,0.137621644,0.84983128,GBAP1
ENSG00000140391.15,0.137889828,0.048861038,TSPAN3
ENSG00000069667.16,0.138298448,0.764347655,RORA
ENSG00000188095.6,0.138342101,0.940214267,MESP2
ENSG00000084652.16,0.138481168,0.053204301,TXLNA
ENSG00000136840.19,0.138633174,0.566528962,ST6GALNAC4
ENSG00000167193.8,0.138844904,0.012080056,CRK
ENSG00000133059.17,0.138955154,0.463511721,DSTYK
ENSG00000170906.16,0.139456901,0.638244732,NDUFA3
ENSG00000120860.11,0.139812676,0.644473602,WASHC3
ENSG00000269906.1,0.139904085,0.920744436,AL606834.1
ENSG00000161970.15,0.140142774,0.000206449,RPL26
ENSG00000151353.15,0.140185452,0.483260823,TMEM18
ENSG00000140564.12,0.140473184,0.02332344,FURIN
ENSG00000143641.10,0.140572284,0.000834435,GALNT2
ENSG00000239779.7,0.14062144,0.536569971,WBP1
ENSG00000204271.13,0.140871116,0.7613071,SPIN3
ENSG00000115306.16,0.141482968,1.65E-06,SPTBN1
ENSG00000270362.1,0.14149688,0.878268815,HMGN3-AS1
ENSG00000138134.12,0.141782855,0.550447092,STAMBPL1
ENSG00000121390.19,0.141913747,0.146641999,PSPC1
ENSG00000147536.12,0.142310583,0.106214542,GINS4
ENSG00000110651.11,0.142441717,0.00077129,CD81
ENSG00000151304.6,0.142503517,0.473365901,SRFBP1
ENSG00000148296.7,0.142576336,0.37266348,SURF6
ENSG00000138073.14,0.142674101,0.086866988,PREB
ENSG00000163807.6,0.142809426,0.335243556,KIAA1143
ENSG00000162994.16,0.1431085,0.887732484,CLHC1
ENSG00000136717.15,0.143119276,0.300217927,BIN1
ENSG00000198265.12,0.143379329,0.250986778,HELZ
ENSG00000173812.11,0.143398845,0.001819879,EIF1
ENSG00000240024.5,0.143513486,0.57538305,LINC00888
ENSG00000134900.12,0.143588516,0.182942159,TPP2
ENSG00000181135.16,0.143612692,0.608958129,ZNF707
ENSG00000149577.16,0.143619849,0.623228505,SIDT2
ENSG00000261730.1,0.143757647,0.90175128,AL034346.1
ENSG00000165238.16,0.143791632,0.952352107,WNK2
ENSG00000266903.2,0.143791632,0.952352107,AC243964.3
ENSG00000261326.4,0.143791632,0.952352107,LINC01355
ENSG00000165424.7,0.144160195,0.081173004,ZCCHC24
ENSG00000100429.18,0.144388902,0.767097829,HDAC10
ENSG00000070413.20,0.144447563,0.064844958,DGCR2
ENSG00000133858.16,0.144485302,0.600345943,ZFC3H1
ENSG00000171953.16,0.144533186,0.712330649,ATPAF2
ENSG00000137831.15,0.144567239,0.154075934,UACA
ENSG00000214826.5,0.144710676,0.829040017,DDX12P
ENSG00000123159.16,0.145221476,0.030280422,GIPC1
ENSG00000066827.16,0.145467241,0.659734015,ZFAT
ENSG00000110395.6,0.145473302,0.112049363,CBL
ENSG00000003509.16,0.145587399,0.637888465,NDUFAF7
ENSG00000204178.11,0.145898078,0.369332584,MACO1
ENSG00000156831.8,0.145962705,0.45606053,NSMCE2
ENSG00000164078.13,0.146120338,0.842347833,MST1R
ENSG00000118418.14,0.146342335,0.427158834,HMGN3
ENSG00000226864.2,0.146484628,0.922416346,ATE1-AS1
ENSG00000152942.19,0.146702251,0.29846439,RAD17
ENSG00000162746.14,0.146745664,0.80736647,FCRLB
ENSG00000227908.3,0.146947183,0.951229853,AC016596.1
ENSG00000217929.4,0.146947183,0.951229853,CICP18
ENSG00000150773.10,0.146947183,0.951229853,PIH1D2
ENSG00000258072.1,0.146947183,0.951229853,AC126177.6
ENSG00000165805.10,0.146947183,0.951229853,C12orf50
ENSG00000185262.9,0.147492667,0.05405672,UBALD2
ENSG00000224870.7,0.147737398,0.710283705,MRPL20-AS1
ENSG00000151092.17,0.14780076,0.469684731,NGLY1
ENSG00000143951.16,0.148030814,0.729000387,WDPCP
ENSG00000269313.5,0.148201563,0.897532932,MAGIX
ENSG00000134986.13,0.148603463,0.56642295,NREP
ENSG00000123505.17,0.148632906,0.013067547,AMD1
ENSG00000171222.10,0.148653872,0.388307769,SCAND1
ENSG00000035115.22,0.14886815,0.744179463,SH3YL1
ENSG00000158079.16,0.149192563,0.607266857,PTPDC1
ENSG00000099942.13,0.149329588,0.051749549,CRKL
ENSG00000134717.18,0.149437398,0.390214185,BTF3L4
ENSG00000149256.16,0.149644361,0.501900054,TENM4
ENSG00000178537.10,0.149845458,0.610191758,SLC25A20
ENSG00000126003.7,0.1507748,0.352018286,PLAGL2
ENSG00000105193.9,0.15090122,1.86E-05,RPS16
ENSG00000128228.5,0.150966474,0.385698394,SDF2L1
ENSG00000197062.11,0.151100129,0.743797061,ZSCAN26
ENSG00000240445.4,0.151172327,0.6966069,FOXO3B
ENSG00000260708.1,0.151190663,0.783050999,AL118516.1
ENSG00000023516.9,0.151298708,0.095029147,AKAP11
ENSG00000106804.7,0.15139206,0.742404176,C5
ENSG00000124678.18,0.151729491,0.912580795,TCP11
ENSG00000115884.11,0.151739753,0.037507458,SDC1
ENSG00000119650.12,0.151962847,0.668746873,IFT43
ENSG00000134882.16,0.151995552,0.282184162,UBAC2
ENSG00000160209.19,0.152417633,0.061802024,PDXK
ENSG00000160392.13,0.152537684,0.478121164,C19orf47
ENSG00000187790.11,0.152647498,0.406448259,FANCM
ENSG00000258056.2,0.152687712,0.828486043,AC009779.2
ENSG00000119720.18,0.152694957,0.662439609,NRDE2
ENSG00000023318.8,0.152764615,0.168083428,ERP44
ENSG00000161999.12,0.153067412,0.248244819,JMJD8
ENSG00000237596.7,0.153310739,0.950405306,AL138828.1
ENSG00000175779.4,0.153310739,0.950405306,LINC02694
ENSG00000010278.14,0.153372013,0.000936376,CD9
ENSG00000095203.14,0.153433916,0.614590214,EPB41L4B
ENSG00000173726.11,0.153443759,0.004014125,TOMM20
ENSG00000107185.10,0.153736346,0.13410994,RGP1
ENSG00000089157.16,0.153899424,7.64E-14,RPLP0
ENSG00000171298.13,0.154055922,0.338956253,GAA
ENSG00000270673.1,0.154189769,0.80907613,YTHDF3-AS1
ENSG00000104047.15,0.154219808,0.670343809,DTWD1
ENSG00000168246.6,0.154504005,0.186455755,UBTD2
ENSG00000146386.8,0.154709191,0.516305937,ABRACL
ENSG00000155508.13,0.155014839,0.232796472,CNOT8
ENSG00000077458.13,0.155650375,0.556404277,FAM76B
ENSG00000177225.17,0.155736843,0.265990242,GATD1
ENSG00000213062.5,0.155966077,0.844029814,Z99572.1
ENSG00000106976.20,0.156242437,0.270419057,DNM1
ENSG00000197746.14,0.156260422,9.41E-09,PSAP
ENSG00000179218.13,0.156265962,6.15E-11,CALR
ENSG00000270062.1,0.156449678,0.929121708,AL606834.2
ENSG00000224116.7,0.156517821,0.948025208,INHBA-AS1
ENSG00000204758.8,0.156517821,0.948025208,AC008429.1
ENSG00000258559.2,0.156517821,0.948025208,AC005519.1
ENSG00000090534.20,0.156517821,0.948025208,THPO
ENSG00000286048.1,0.156517821,0.948025208,AC008966.3
ENSG00000277459.1,0.156517821,0.948025208,AP001527.2
ENSG00000105650.22,0.156517821,0.948025208,PDE4C
ENSG00000279722.1,0.156517821,0.948025208,AC007342.7
ENSG00000285756.2,0.156517821,0.948025208,BX890604.2
ENSG00000275832.5,0.156523964,0.517627216,ARHGAP23
ENSG00000115806.13,0.156589715,0.026473996,GORASP2
ENSG00000163110.15,0.15704413,0.143072461,PDLIM5
ENSG00000114982.19,0.157164722,0.082626513,KANSL3
ENSG00000112249.14,0.157291527,0.040695232,ASCC3
ENSG00000183307.4,0.157382252,0.787172689,TMEM121B
ENSG00000219481.10,0.157773071,0.353457722,NBPF1
ENSG00000221821.4,0.157800746,0.806297958,C6orf226
ENSG00000155256.17,0.157841234,0.416953119,ZFYVE27
ENSG00000203739.4,0.157951859,0.894893938,AL645568.1
ENSG00000112365.4,0.158136047,0.51537353,ZBTB24
ENSG00000213380.15,0.15819775,0.395731268,COG8
ENSG00000128536.16,0.158277399,0.69064564,CDHR3
ENSG00000141568.21,0.158300969,0.063998604,FOXK2
ENSG00000064545.15,0.158594329,0.462249336,TMEM161A
ENSG00000143473.13,0.158617259,0.446849501,KCNH1
ENSG00000143147.14,0.158763011,0.528671017,GPR161
ENSG00000173950.16,0.158895679,0.398850702,XXYLT1
ENSG00000148481.14,0.158999203,0.498581849,MINDY3
ENSG00000153767.10,0.159231987,0.45860028,GTF2E1
ENSG00000239407.5,0.159440639,0.948025208,Z68871.1
ENSG00000234405.2,0.159440639,0.948025208,Z69733.1
ENSG00000228397.3,0.159440639,0.948025208,LINC01635
ENSG00000161692.18,0.15958213,0.467666188,DBF4B
ENSG00000272606.1,0.159587278,0.877962433,AC015982.2
ENSG00000278920.1,0.159625444,0.909976586,AC005005.4
ENSG00000275601.1,0.159691694,0.930343244,AC011330.2
ENSG00000111554.14,0.159797522,0.700444321,MDM1
ENSG00000134247.10,0.159949158,0.027899607,PTGFRN
ENSG00000251022.6,0.159973396,0.440808779,THAP9-AS1
ENSG00000132466.19,0.160083486,0.070854821,ANKRD17
ENSG00000131375.10,0.160118015,0.458266267,CAPN7
ENSG00000213889.10,0.160132867,0.799323117,PPM1N
ENSG00000177888.7,0.160281624,0.459751865,ZBTB41
ENSG00000148484.18,0.160346221,0.137270748,RSU1
ENSG00000105404.11,0.160367079,0.230263139,RABAC1
ENSG00000148606.13,0.16041698,0.170986071,POLR3A
ENSG00000284874.1,0.160421024,0.794540517,AC000093.1
ENSG00000112541.15,0.160458554,0.575939689,PDE10A
ENSG00000172878.14,0.160641126,0.673463459,METAP1D
ENSG00000189114.7,0.16086815,0.622747041,BLOC1S3
ENSG00000124641.16,0.160870098,0.509111628,MED20
ENSG00000270757.1,0.160893795,0.702875026,HSPE1-MOB4
ENSG00000048991.16,0.161040465,0.13052827,R3HDM1
ENSG00000185619.18,0.161108924,0.320491229,PCGF3
ENSG00000130985.17,0.161180048,0.00017672,UBA1
ENSG00000164609.10,0.161654145,0.226760743,SLU7
ENSG00000139163.16,0.161848779,0.067241169,ETNK1
ENSG00000125967.16,0.161950877,0.60509571,NECAB3
ENSG00000125734.15,0.162130961,0.292536094,GPR108
ENSG00000106571.14,0.16216932,0.095375097,GLI3
ENSG00000163870.16,0.162254716,0.352355238,TPRA1
ENSG00000132423.12,0.162908249,0.615654947,COQ3
ENSG00000196368.5,0.163417232,0.482969642,NUDT11
ENSG00000267645.5,0.164378406,0.73599856,AC105052.3
ENSG00000125650.4,0.16439029,0.809295918,PSPN
ENSG00000162971.11,0.164551291,0.639489614,TYW5
ENSG00000135002.12,0.164621207,0.277402372,RFK
ENSG00000160447.7,0.16526897,0.715102188,PKN3
ENSG00000105072.9,0.16528415,0.767832762,C19orf44
ENSG00000130818.12,0.165351676,0.556829011,ZNF426
ENSG00000196659.10,0.165611067,0.750296377,TTC30B
ENSG00000115183.15,0.165754038,0.043829767,TANC1
ENSG00000188659.9,0.165985762,0.946425815,SAXO2
ENSG00000243970.3,0.165985762,0.946425815,PPIEL
ENSG00000185880.13,0.16635024,0.42970508,TRIM69
ENSG00000186193.9,0.16638598,0.010392538,SAPCD2
ENSG00000106462.10,0.16660693,0.110250587,EZH2
ENSG00000164615.5,0.166631502,0.273903052,CAMLG
ENSG00000101474.12,0.166718946,0.001953636,APMAP
ENSG00000270157.1,0.167031436,0.873070905,AC004918.4
ENSG00000104331.9,0.167158644,1.83E-06,IMPAD1
ENSG00000164414.18,0.167204509,0.717286257,SLC35A1
ENSG00000081177.18,0.167240859,0.306598833,EXD2
ENSG00000175662.17,0.167640497,0.251409007,TOM1L2
ENSG00000164347.18,0.167787565,0.235577715,GFM2
ENSG00000079332.15,0.168031122,0.009091446,SAR1A
ENSG00000149273.15,0.168126977,1.45E-10,RPS3
ENSG00000274471.2,0.168165062,0.886961219,AC242376.2
ENSG00000233016.7,0.168219539,0.567767096,SNHG7
ENSG00000102804.15,0.168255196,0.002664171,TSC22D1
ENSG00000163462.18,0.168576366,0.829040017,TRIM46
ENSG00000118260.15,0.168671434,0.160655167,CREB1
ENSG00000273729.1,0.168865656,0.944882789,AC007686.3
ENSG00000234805.1,0.168865656,0.944882789,AC090505.1
ENSG00000278771.1,0.168865656,0.944882789,RN7SL3
ENSG00000259438.1,0.168865656,0.944882789,MAPK6-DT
ENSG00000277954.1,0.168865656,0.944882789,AC092376.2
ENSG00000234233.1,0.168951107,0.923540788,KCNH1-IT1
ENSG00000183137.14,0.169159062,0.495798402,CEP57L1
ENSG00000161653.11,0.169466101,0.845648956,NAGS
ENSG00000229180.7,0.169621504,0.386632544,AC006001.3
ENSG00000254860.6,0.169653674,0.910161245,TMEM9B-AS1
ENSG00000129071.9,0.169660965,0.304933839,MBD4
ENSG00000121900.19,0.169772691,0.133065425,TMEM54
ENSG00000112276.14,0.169942621,0.306543991,BVES
ENSG00000182541.18,0.170011074,0.513777889,LIMK2
ENSG00000144909.8,0.17005406,0.133022637,OSBPL11
ENSG00000130881.14,0.17019742,0.205273351,LRP3
ENSG00000100439.10,0.170485747,0.607451643,ABHD4
ENSG00000100280.16,0.170608703,0.004722417,AP1B1
ENSG00000121486.12,0.171182264,0.281875575,TRMT1L
ENSG00000147383.11,0.17157188,0.440705658,NSDHL
ENSG00000107672.15,0.171671213,0.498387506,NSMCE4A
ENSG00000122126.17,0.171768059,0.217626791,OCRL
ENSG00000137502.10,0.171797722,0.560146095,RAB30
ENSG00000118412.12,0.171867809,0.374204323,CASP8AP2
ENSG00000096872.16,0.17231081,0.648626086,IFT74
ENSG00000120265.17,0.172694885,0.019467063,PCMT1
ENSG00000196873.15,0.172791149,0.489349075,CBWD3
ENSG00000267080.6,0.172918471,0.799773024,ASB16-AS1
ENSG00000102048.16,0.173102913,0.702796961,ASB9
ENSG00000135637.14,0.173158329,0.676693299,CCDC142
ENSG00000198894.8,0.173415059,0.671531256,CIPC
ENSG00000241258.7,0.173593725,0.077433344,CRCP
ENSG00000198492.16,0.173716082,0.071335813,YTHDF2
ENSG00000138172.11,0.173921373,0.906207511,CALHM2
ENSG00000184056.14,0.174295898,0.625784798,VPS33B
ENSG00000156958.15,0.174871365,0.404821398,GALK2
ENSG00000124614.16,0.174955523,3.06E-06,RPS10
ENSG00000177352.10,0.1752521,0.531427812,CCDC71
ENSG00000122641.11,0.175261947,0.356850042,INHBA
ENSG00000114948.13,0.175328581,0.331169587,ADAM23
ENSG00000018510.16,0.175338623,0.017640322,AGPS
ENSG00000110697.13,0.175438511,0.324726316,PITPNM1
ENSG00000127989.14,0.175466042,0.511175921,MTERF1
ENSG00000178163.8,0.175554968,0.504758894,ZNF518B
ENSG00000102531.16,0.175565256,0.232589985,FNDC3A
ENSG00000154832.14,0.175751583,0.307180682,CXXC1
ENSG00000165171.11,0.175998326,0.568060341,METTL27
ENSG00000173141.5,0.17632508,0.247066385,MRPL57
ENSG00000275491.1,0.176390261,0.946425815,LINC01730
ENSG00000137413.16,0.176432977,0.549709994,TAF8
ENSG00000163888.4,0.176549649,0.35149242,CAMK2N2
ENSG00000170234.13,0.176717958,0.308423905,PWWP2A
ENSG00000163684.11,0.176801751,0.311614062,RPP14
ENSG00000104427.12,0.177163444,0.404206917,ZC2HC1A
ENSG00000280347.1,0.177222727,0.83982148,AC000123.3
ENSG00000070495.14,0.177411943,0.114840588,JMJD6
ENSG00000132376.20,0.177424908,0.331946392,INPP5K
ENSG00000226137.5,0.17745118,0.385282333,BAIAP2-DT
ENSG00000051523.11,0.177468301,0.142108174,CYBA
ENSG00000286964.1,0.177975082,0.902730461,AL136169.1
ENSG00000213588.6,0.178117145,0.486747133,ZBTB9
ENSG00000162878.13,0.178137167,0.838719134,PKDCC
ENSG00000048405.10,0.178179408,0.187266615,ZNF800
ENSG00000110218.9,0.178383121,0.15650412,PANX1
ENSG00000138029.14,0.178384379,0.017520073,HADHB
ENSG00000224132.2,0.178476653,0.942997078,AC112715.1
ENSG00000166923.12,0.178476653,0.942997078,GREM1
ENSG00000112893.9,0.178638633,0.047028362,MAN2A1
ENSG00000284024.2,0.178727414,0.269070935,HSPA14
ENSG00000162378.13,0.179257263,0.318404364,ZYG11B
ENSG00000237004.4,0.179360354,0.773139508,ZNRF2P1
ENSG00000170100.13,0.179912343,0.637928545,ZNF778
ENSG00000068878.15,0.179955664,0.004992512,PSME4
ENSG00000270574.1,0.180229865,0.919456316,AC010680.2
ENSG00000144026.12,0.180282498,0.588417809,ZNF514
ENSG00000176058.13,0.180357147,0.3852042,TPRN
ENSG00000261487.1,0.18051101,0.927894522,AC135048.1
ENSG00000127720.8,0.180775608,0.863987946,METTL25
ENSG00000121236.21,0.180857852,0.389809273,TRIM6
ENSG00000166033.13,0.18103769,0.003106372,HTRA1
ENSG00000156026.14,0.181167267,0.25370758,MCU
ENSG00000168389.17,0.18117064,0.65980839,MFSD2A
ENSG00000110880.10,0.181176919,0.000150439,CORO1C
ENSG00000015133.19,0.1812306,0.631316271,CCDC88C
ENSG00000117360.13,0.181338005,0.180220761,PRPF3
ENSG00000238243.3,0.181374871,0.720347156,OR2W3
ENSG00000224152.1,0.181432212,0.880167928,AC009506.1
ENSG00000198270.13,0.181441883,0.668885232,TMEM116
ENSG00000231764.10,0.181486758,0.942419744,DLX6-AS1
ENSG00000258168.6,0.181486758,0.942419744,AC025569.1
ENSG00000130255.13,0.181652372,0.0004219,RPL36
ENSG00000169231.13,0.182034768,0.85118348,THBS3
ENSG00000163956.13,0.182675776,0.034129333,LRPAP1
ENSG00000284753.1,0.182893508,0.450627621,EEF1AKMT4
ENSG00000189319.14,0.182908562,0.338954774,FAM53B
ENSG00000160888.7,0.18290988,0.002416058,IER2
ENSG00000116260.17,0.183493725,0.00437075,QSOX1
ENSG00000164815.11,0.183510267,0.158531912,ORC5
ENSG00000176393.11,0.183539011,0.109028648,RNPEP
ENSG00000135365.15,0.183574225,0.298372155,PHF21A
ENSG00000175745.14,0.183733218,0.530656903,NR2F1
ENSG00000215251.4,0.183896576,0.408546531,FASTKD5
ENSG00000146842.17,0.184117098,0.123882764,TMEM209
ENSG00000141404.16,0.184301844,0.56906028,GNAL
ENSG00000168014.16,0.184342094,0.270937238,C2CD3
ENSG00000101439.9,0.184409873,0.01585325,CST3
ENSG00000288075.1,0.184633447,0.86262364,AC108519.1
ENSG00000225206.10,0.184698054,0.877945873,MIR137HG
ENSG00000187686.4,0.18489838,0.899149018,KRT18P59
ENSG00000176390.12,0.184959988,0.39763408,CRLF3
ENSG00000160199.15,0.185464778,0.37164264,PKNOX1
ENSG00000114120.13,0.185854376,0.102498309,SLC25A36
ENSG00000225377.6,0.185922904,0.809190964,NRSN2-AS1
ENSG00000143149.12,0.186384446,0.142192874,ALDH9A1
ENSG00000131558.15,0.186428003,0.021769094,EXOC4
ENSG00000179583.19,0.186479617,0.847755622,CIITA
ENSG00000138756.17,0.186489008,0.130738444,BMP2K
ENSG00000198937.9,0.186624702,0.621891668,CCDC167
ENSG00000073921.18,0.186651905,0.003937936,PICALM
ENSG00000232386.9,0.186986381,0.895538498,AC015712.1
ENSG00000260077.1,0.186986381,0.895538498,AC104794.3
ENSG00000263711.6,0.187432545,0.55031546,AC079062.1
ENSG00000100578.17,0.187756732,0.133282017,KIAA0586
ENSG00000101146.13,0.188047687,0.049249504,RAE1
ENSG00000083845.9,0.188345591,2.41E-07,RPS5
ENSG00000140553.18,0.188432213,0.013912085,UNC45A
ENSG00000169884.14,0.188664648,0.762718322,WNT10B
ENSG00000159082.17,0.188743992,0.250825479,SYNJ1
ENSG00000233521.7,0.189044503,0.864163143,LINC01638
ENSG00000134014.17,0.189055331,0.152261558,ELP3
ENSG00000270558.1,0.189072985,0.919699895,AC025449.1
ENSG00000184979.10,0.189302307,0.387667384,USP18
ENSG00000243056.2,0.189500188,0.942997078,EIF4EBP3
ENSG00000236263.1,0.189720642,0.861643979,AC234582.2
ENSG00000205534.6,0.189722886,0.845761129,SMG1P2
ENSG00000083535.16,0.189878507,0.440568491,PIBF1
ENSG00000280152.1,0.190089793,0.919215834,AC009078.3
ENSG00000160781.17,0.190089793,0.919215834,PAQR6
ENSG00000184986.11,0.190295118,0.693035218,TMEM121
ENSG00000162066.15,0.190470179,0.55396376,AMDHD2
ENSG00000168056.16,0.190651089,0.155002325,LTBP3
ENSG00000160014.17,0.190689509,5.25E-05,CALM3
ENSG00000283809.1,0.190829581,0.836605807,AC007326.4
ENSG00000109610.6,0.190994654,0.672696686,SOD3
ENSG00000143614.10,0.191202965,0.193646233,GATAD2B
ENSG00000170266.16,0.191320587,0.191594148,GLB1
ENSG00000101654.17,0.191400204,0.377920243,RNMT
ENSG00000213341.11,0.191610338,0.18662042,CHUK
ENSG00000248508.8,0.191623232,0.83649301,SRP14-AS1
ENSG00000033100.16,0.191635093,0.011881739,CHPF2
ENSG00000198585.11,0.191683373,0.221107504,NUDT16
ENSG00000150593.18,0.191950112,0.460866671,PDCD4
ENSG00000127081.14,0.192119893,0.63998598,ZNF484
ENSG00000141026.6,0.192203119,0.48903884,MED9
ENSG00000197956.10,0.192317102,3.44E-10,S100A6
ENSG00000168826.16,0.192663341,0.830979148,ZBTB49
ENSG00000275765.5,0.193370339,0.769584062,AC091982.3
ENSG00000145723.17,0.19337415,0.684056244,GIN1
ENSG00000149476.15,0.193614812,0.26380782,TKFC
ENSG00000143067.5,0.193806463,0.136315778,ZNF697
ENSG00000198874.13,0.193956624,0.152335782,TYW1
ENSG00000169139.12,0.194153287,0.019127388,UBE2V2
ENSG00000138757.14,0.19421408,0.001609071,G3BP2
ENSG00000198380.12,0.194350063,0.001180276,GFPT1
ENSG00000105640.13,0.194533992,1.44E-08,RPL18A
ENSG00000103168.16,0.194550609,0.428236791,TAF1C
ENSG00000146555.19,0.194788252,0.019815161,SDK1
ENSG00000185220.12,0.194839233,0.703265927,PGBD2
ENSG00000172795.16,0.195357264,0.19219657,DCP2
ENSG00000131069.20,0.195903097,0.185851377,ACSS2
ENSG00000186806.5,0.196207608,0.729000387,VSIG10L
ENSG00000065413.20,0.196449077,0.559590443,ANKRD44
ENSG00000173744.17,0.196463673,0.004823587,AGFG1
ENSG00000196656.7,0.196539024,0.025028623,AC004057.1
ENSG00000148158.17,0.196632934,0.251722074,SNX30
ENSG00000283486.2,0.196636772,0.87295162,FAM95C
ENSG00000145050.18,0.196701346,0.020828915,MANF
ENSG00000116661.11,0.196915771,0.593883725,FBXO2
ENSG00000116035.4,0.196947591,0.759880298,VAX2
ENSG00000235743.2,0.197477854,0.803656612,AL139231.1
ENSG00000251485.1,0.197500464,0.892088769,AC068134.3
