ensembl,FC,padj,gene
ENSG00000136874.11,0.389971923,0.044642812,STX17
ENSG00000267080.6,0.390488376,0.522074497,ASB16-AS1
ENSG00000285679.2,0.390673408,0.826922707,AC079142.1
ENSG00000255545.8,0.390918902,0.827760153,AP004608.1
ENSG00000164073.10,0.391074408,0.138376964,MFSD8
ENSG00000254858.10,0.391608383,0.040104738,MPV17L2
ENSG00000186493.12,0.39184817,0.089651303,C5orf38
ENSG00000144747.17,0.392402568,3.79E-16,TMF1
ENSG00000177954.14,0.39248791,7.46E-35,RPS27
ENSG00000158092.7,0.392707274,0.009345032,NCK1
ENSG00000278416.1,0.392784511,0.757029811,PMS2P2
ENSG00000287672.1,0.392784511,0.757029811,AC003086.1
ENSG00000198363.18,0.392911762,7.32E-17,ASPH
ENSG00000132432.14,0.393161143,0.000784977,SEC61G
ENSG00000124766.7,0.393293138,1.04E-06,SOX4
ENSG00000104756.16,0.393401779,0.000645142,KCTD9
ENSG00000115137.12,0.393588892,0.431183326,DNAJC27
ENSG00000115540.15,0.393654322,0.000139036,MOB4
ENSG00000163006.12,0.394105501,0.090882236,CCDC138
ENSG00000206573.9,0.394502821,0.080643726,THUMPD3-AS1
ENSG00000065135.11,0.394908459,1.05E-10,GNAI3
ENSG00000091513.16,0.394990369,0.660577255,TF
ENSG00000169255.15,0.39514674,0.825310521,B3GALNT1
ENSG00000130783.14,0.39542433,0.826090651,CCDC62
ENSG00000155827.12,0.39577514,2.23E-06,RNF20
ENSG00000141665.13,0.396620424,0.718641381,FBXO15
ENSG00000132646.11,0.396637664,1.49E-11,PCNA
ENSG00000198482.13,0.396847345,0.726381398,ZNF808
ENSG00000180992.7,0.39694112,0.00547245,MRPL14
ENSG00000140575.13,0.396972366,2.45E-27,IQGAP1
ENSG00000024048.10,0.397136688,0.001839751,UBR2
ENSG00000105223.20,0.397160741,1.28E-07,PLD3
ENSG00000119812.19,0.397179805,1.43E-06,FAM98A
ENSG00000162086.15,0.397585571,0.403671174,ZNF75A
ENSG00000182973.18,0.39779857,0.01828715,CNOT10
ENSG00000137309.19,0.397880284,9.01E-21,HMGA1
ENSG00000011638.10,0.398073466,0.081568715,TMEM159
ENSG00000153993.13,0.398120768,0.204276473,SEMA3D
ENSG00000150672.17,0.398341151,0.623487081,DLG2
ENSG00000107821.14,0.398344213,0.393779458,KAZALD1
ENSG00000181638.18,0.398403455,0.024573786,ZFP41
ENSG00000261167.1,0.398475828,0.711894028,AC107027.3
ENSG00000180008.9,0.398623123,0.005078108,SOCS4
ENSG00000173137.12,0.399307857,0.205051435,ADCK5
ENSG00000197256.10,0.399326548,1.75E-05,KANK2
ENSG00000257277.2,0.399479983,0.826337446,AC092652.2
ENSG00000137674.4,0.399542425,0.011647102,MMP20
ENSG00000112695.11,0.399696518,5.24E-08,COX7A2
ENSG00000177738.4,0.399958017,0.638072707,AC025171.1
ENSG00000274964.1,0.399976901,0.611022987,AC026356.1
ENSG00000227110.7,0.400005951,0.826090651,LMCD1-AS1
ENSG00000141480.18,0.400425862,0.002251515,ARRB2
ENSG00000127989.14,0.401002876,0.058916686,MTERF1
ENSG00000174851.16,0.401263841,0.001036856,YIF1A
ENSG00000039650.12,0.401371414,0.020838649,PNKP
ENSG00000185875.13,0.401917952,0.020440641,THNSL1
ENSG00000196507.11,0.402683156,0.012396248,TCEAL3
ENSG00000196458.11,0.403005563,0.347502091,ZNF605
ENSG00000185963.14,0.403328759,3.28E-05,BICD2
ENSG00000136444.10,0.403500949,0.000358852,RSAD1
ENSG00000259726.1,0.403667443,0.620131588,CSPG4P11
ENSG00000127914.16,0.403740024,6.91E-06,AKAP9
ENSG00000108256.9,0.403939632,3.13E-07,NUFIP2
ENSG00000180901.11,0.404145683,1.26E-05,KCTD2
ENSG00000197976.12,0.404191694,0.183734638,AKAP17A
ENSG00000111052.7,0.404203368,0.219688225,LIN7A
ENSG00000181315.11,0.404468801,0.001417038,ZNF322
ENSG00000132467.4,0.404486829,0.000476124,UTP3
ENSG00000113194.13,0.404521987,4.41E-06,FAF2
ENSG00000107864.15,0.404550984,0.553511659,CPEB3
ENSG00000005810.18,0.404659969,4.25E-08,MYCBP2
ENSG00000241878.11,0.404970549,0.000403228,PISD
ENSG00000273749.5,0.404978955,2.21E-15,CYFIP1
ENSG00000176105.14,0.405432393,2.66E-06,YES1
ENSG00000167775.11,0.405441573,1.48E-08,CD320
ENSG00000134250.20,0.40585352,1.40E-18,NOTCH2
ENSG00000101350.8,0.40589746,8.51E-10,KIF3B
ENSG00000125863.20,0.405903617,0.000978472,MKKS
ENSG00000159267.14,0.406045745,0.009408506,HLCS
ENSG00000149925.20,0.406569187,3.79E-69,ALDOA
ENSG00000108651.10,0.406874532,0.000202577,UTP6
ENSG00000106052.13,0.407263251,2.14E-12,TAX1BP1
ENSG00000100522.10,0.407315525,3.58E-05,GNPNAT1
ENSG00000007541.16,0.407436492,0.00343732,PIGQ
ENSG00000167996.16,0.407628595,1.42E-166,FTH1
ENSG00000242352.2,0.407751259,0.758222335,FAM91A3P
ENSG00000248503.2,0.408013283,0.535878749,AL356235.1
ENSG00000116670.15,0.408265384,2.81E-06,MAD2L2
ENSG00000078043.16,0.408360198,0.023303403,PIAS2
ENSG00000136574.17,0.408613604,0.00279044,GATA4
ENSG00000103091.15,0.40894458,0.006016875,WDR59
ENSG00000133687.16,0.409035849,2.30E-05,TMTC1
ENSG00000176055.10,0.409081474,0.006926672,MBLAC2
ENSG00000132849.20,0.4092244,0.134581602,PATJ
ENSG00000171109.19,0.409274152,3.28E-05,MFN1
ENSG00000176658.17,0.409496244,2.44E-15,MYO1D
ENSG00000170248.15,0.409634283,4.03E-08,PDCD6IP
ENSG00000144481.17,0.409793527,0.553626242,TRPM8
ENSG00000115325.13,0.41007301,0.473192357,DOK1
ENSG00000100330.15,0.410140234,9.16E-07,MTMR3
ENSG00000165609.13,0.410327892,0.000664365,NUDT5
ENSG00000241127.8,0.410335388,0.143655514,YAE1
ENSG00000151348.14,0.410582544,1.76E-07,EXT2
ENSG00000082458.12,0.410670816,0.317215147,DLG3
ENSG00000050393.11,0.411130022,0.000416439,MCUR1
ENSG00000152778.9,0.411435227,0.080907395,IFIT5
ENSG00000115355.17,0.411481251,4.65E-09,CCDC88A
ENSG00000128607.14,0.41150632,0.000105795,KLHDC10
ENSG00000006468.14,0.411621932,0.001145485,ETV1
ENSG00000250903.9,0.412458932,0.59689566,GMDS-DT
ENSG00000163638.13,0.412469431,0.027679996,ADAMTS9
ENSG00000115317.11,0.412571095,0.00159845,HTRA2
ENSG00000136628.18,0.412774906,3.83E-15,EPRS
ENSG00000177971.8,0.412822268,1.63E-05,IMP3
ENSG00000173442.13,0.412905679,0.000410681,EHBP1L1
ENSG00000224287.2,0.412941613,0.582023658,MSL3P1
ENSG00000168806.8,0.412992746,0.021800069,LCMT2
ENSG00000138660.12,0.412996041,0.001342471,AP1AR
ENSG00000162241.12,0.41301187,0.470166496,SLC25A45
ENSG00000225210.10,0.413432593,0.012893438,DUXAP9
ENSG00000112697.16,0.41356864,4.25E-12,TMEM30A
ENSG00000079215.14,0.413790045,0.556886898,SLC1A3
ENSG00000219481.10,0.413873946,3.17E-06,NBPF1
ENSG00000142634.13,0.414239224,3.30E-07,EFHD2
ENSG00000145782.13,0.414480751,0.001380645,ATG12
ENSG00000140497.16,0.414489304,1.13E-05,SCAMP2
ENSG00000140553.18,0.414614885,4.55E-14,UNC45A
ENSG00000178913.8,0.414634856,4.97E-09,TAF7
ENSG00000135740.17,0.414971103,0.428980962,SLC9A5
ENSG00000204138.13,0.415008821,0.001104399,PHACTR4
ENSG00000101745.17,0.415079163,0.029981983,ANKRD12
ENSG00000106086.20,0.41521636,0.001070649,PLEKHA8
ENSG00000183281.14,0.415312995,0.753703736,PLGLB1
ENSG00000106638.17,0.415677093,7.01E-05,TBL2
ENSG00000129682.16,0.415912858,0.357861014,FGF13
ENSG00000065621.15,0.415915099,0.700394518,GSTO2
ENSG00000082074.18,0.416597836,0.287232156,FYB1
ENSG00000280088.1,0.416789265,0.611988416,AC126474.2
ENSG00000131100.13,0.417158213,4.19E-20,ATP6V1E1
ENSG00000130758.8,0.417490865,0.107918313,MAP3K10
ENSG00000237036.5,0.417651343,0.542507886,ZEB1-AS1
ENSG00000166387.13,0.417667164,0.102820124,PPFIBP2
ENSG00000255145.3,0.417706519,0.755475405,STX17-AS1
ENSG00000154978.13,0.417765569,1.55E-05,VOPP1
ENSG00000136144.12,0.417930636,0.000308564,RCBTB1
ENSG00000135535.17,0.418194506,1.64E-20,CD164
ENSG00000166260.11,0.418234912,2.60E-06,COX11
ENSG00000122824.11,0.418267118,0.143514787,NUDT10
ENSG00000166900.17,0.418398361,4.82E-09,STX3
ENSG00000100307.13,0.418993611,0.071039896,CBX7
ENSG00000103404.14,0.419036736,0.025491185,USP31
ENSG00000259768.6,0.419118702,0.251284486,AC004943.2
ENSG00000182154.8,0.419142924,0.000406135,MRPL41
ENSG00000124688.13,0.41917336,0.002189232,MAD2L1BP
ENSG00000277287.1,0.419395817,0.697551864,AL109976.1
ENSG00000149930.18,0.419635086,0.000296129,TAOK2
ENSG00000183726.11,0.419928339,8.97E-12,TMEM50A
ENSG00000100354.21,0.419961244,1.77E-06,TNRC6B
ENSG00000146833.15,0.420325433,0.000721636,TRIM4
ENSG00000172057.10,0.420650015,0.011684732,ORMDL3
ENSG00000143549.21,0.420726921,5.97E-33,TPM3
ENSG00000261512.2,0.420989222,0.517135308,AC092368.3
ENSG00000174238.15,0.421028639,2.62E-13,PITPNA
ENSG00000134072.11,0.421097972,0.480432016,CAMK1
ENSG00000146733.14,0.421512111,0.001021718,PSPH
ENSG00000256268.2,0.421534076,0.651565326,LINC02454
ENSG00000119537.18,0.421546388,1.27E-05,KDSR
ENSG00000164327.13,0.421622917,0.001460725,RICTOR
ENSG00000143811.19,0.421752754,0.000240816,PYCR2
ENSG00000168397.17,0.421756661,3.89E-05,ATG4B
ENSG00000136379.12,0.421769421,0.068976986,ABHD17C
ENSG00000159459.12,0.422197522,0.000168936,UBR1
ENSG00000174827.13,0.422665917,0.83126688,PDZK1
ENSG00000112304.11,0.422667535,0.015907957,ACOT13
ENSG00000090432.7,0.42307968,1.92E-06,MUL1
ENSG00000167523.13,0.423121639,0.299233308,SPATA33
ENSG00000122873.12,0.423349076,0.009187247,CISD1
ENSG00000001629.10,0.423385102,5.20E-07,ANKIB1
ENSG00000139800.8,0.423676682,0.187133465,ZIC5
ENSG00000130772.14,0.423875854,0.123274843,MED18
ENSG00000279059.1,0.424365314,0.446010754,AC007485.2
ENSG00000233327.10,0.42447683,0.561770685,USP32P2
ENSG00000138303.18,0.42469712,0.004252263,ASCC1
ENSG00000182220.15,0.425052242,7.89E-16,ATP6AP2
ENSG00000170915.9,0.425061112,0.000465629,PAQR8
ENSG00000113716.13,0.425063026,2.47E-08,HMGXB3
ENSG00000224078.15,0.425075774,1.06E-07,SNHG14
ENSG00000164332.8,0.425348108,0.000655963,UBLCP1
ENSG00000160218.13,0.425552964,0.004731279,TRAPPC10
ENSG00000167720.13,0.425586583,0.030263668,SRR
ENSG00000088899.15,0.425944095,0.024573786,LZTS3
ENSG00000138434.17,0.42642029,1.30E-14,ITPRID2
ENSG00000189157.14,0.426765652,0.611162876,FAM47E
ENSG00000170917.14,0.426790388,0.221386885,NUDT6
ENSG00000085644.14,0.42687428,0.071436238,ZNF213
ENSG00000088836.14,0.426882149,0.21105516,SLC4A11
ENSG00000141378.14,0.426973392,4.62E-05,PTRH2
ENSG00000204149.12,0.427041351,0.914372039,AGAP6
ENSG00000124615.20,0.427239319,0.019365834,MOCS1
ENSG00000074964.17,0.427423531,0.142102982,ARHGEF10L
ENSG00000086289.12,0.427470815,1.65E-05,EPDR1
ENSG00000131507.11,0.427626417,1.43E-10,NDFIP1
ENSG00000226688.7,0.428106976,0.011956532,ENTPD1-AS1
ENSG00000103335.22,0.428113666,5.04E-11,PIEZO1
ENSG00000229334.1,0.428157585,0.82572426,AC046143.1
ENSG00000165868.14,0.428204261,2.10E-05,HSPA12A
ENSG00000131480.9,0.428221632,0.625736986,AOC2
ENSG00000073614.13,0.428282818,8.91E-08,KDM5A
ENSG00000187583.11,0.428464986,0.825616289,PLEKHN1
ENSG00000214198.8,0.428464986,0.825616289,TTC41P
ENSG00000283078.1,0.428464986,0.825616289,AL137077.2
ENSG00000284773.1,0.428464986,0.825616289,AC114490.3
ENSG00000126550.9,0.428464986,0.825616289,HTN1
ENSG00000134539.17,0.428687629,0.828192739,KLRD1
ENSG00000160199.15,0.429000404,0.006383493,PKNOX1
ENSG00000124228.14,0.429518004,3.66E-08,DDX27
ENSG00000278996.1,0.43004925,0.889267881,FP671120.4
ENSG00000121741.16,0.430139022,0.000359469,ZMYM2
ENSG00000198087.7,0.430271571,5.94E-05,CD2AP
ENSG00000103657.14,0.430281781,6.67E-09,HERC1
ENSG00000139197.10,0.430532193,5.86E-06,PEX5
ENSG00000144635.9,0.430575156,0.000188736,DYNC1LI1
ENSG00000245248.8,0.430716094,0.72105748,USP2-AS1
ENSG00000287306.1,0.430888308,0.753991146,AC016821.1
ENSG00000147044.21,0.431057618,3.60E-07,CASK
ENSG00000196656.7,0.431163566,6.51E-05,AC004057.1
ENSG00000138073.14,0.431172901,4.50E-08,PREB
ENSG00000164050.13,0.431300253,0.349280957,PLXNB1
ENSG00000093100.13,0.431322491,0.900079366,AC016026.1
ENSG00000067606.17,0.431574908,5.02E-06,PRKCZ
ENSG00000090932.10,0.431614253,0.022181988,DLL3
ENSG00000123836.15,0.431789667,0.003674568,PFKFB2
ENSG00000140320.12,0.431986525,7.12E-05,BAHD1
ENSG00000063322.15,0.432517047,0.00012995,MED29
ENSG00000145990.11,0.432534185,0.124811181,GFOD1
ENSG00000163864.17,0.432583876,0.609422705,NMNAT3
ENSG00000105656.13,0.432786289,0.035196543,ELL
ENSG00000285427.1,0.433089134,0.825791494,SOD2-OT1
ENSG00000167522.16,0.433257565,4.50E-09,ANKRD11
ENSG00000114805.17,0.433399235,0.822361586,PLCH1
ENSG00000169306.10,0.433399235,0.822361586,IL1RAPL1
ENSG00000119638.13,0.433530812,4.32E-08,NEK9
ENSG00000287998.1,0.433704208,0.822294068,AC104232.3
ENSG00000204428.12,0.433704208,0.822294068,LY6G5C
ENSG00000171606.18,0.433840749,0.231844387,ZNF274
ENSG00000253552.8,0.434024063,0.825616289,HOXA-AS2
ENSG00000112139.16,0.43412411,0.070614861,MDGA1
ENSG00000174796.12,0.434232033,0.061159899,THAP6
ENSG00000213753.11,0.43509423,0.002453742,CENPBD1P1
ENSG00000160200.17,0.435263135,0.001697125,CBS
ENSG00000137700.18,0.435306153,0.007628001,SLC37A4
ENSG00000241058.4,0.435359696,0.267125067,NSUN6
ENSG00000237973.1,0.43554033,0.530625829,MTCO1P12
ENSG00000116396.14,0.435714708,0.037213042,KCNC4
ENSG00000188690.15,0.435748988,8.00E-05,UROS
ENSG00000128881.17,0.435835664,0.028845725,TTBK2
ENSG00000165996.14,0.435982256,0.006383493,HACD1
ENSG00000054392.13,0.436205589,0.152110124,HHAT
ENSG00000184205.14,0.436233107,0.000156598,TSPYL2
ENSG00000157349.16,0.436259527,0.006600343,DDX19B
ENSG00000124201.15,0.436362589,9.86E-07,ZNFX1
ENSG00000153037.15,0.436372006,0.002512401,SRP19
ENSG00000164114.19,0.436423435,0.001855672,MAP9
ENSG00000152894.14,0.43652931,0.000467101,PTPRK
ENSG00000128487.16,0.436693644,1.37E-07,SPECC1
ENSG00000185222.10,0.436776621,1.39E-08,TCEAL9
ENSG00000117625.13,0.437122263,0.048844861,RCOR3
ENSG00000248592.7,0.437143325,0.422318196,STIMATE-MUSTN1
ENSG00000205629.12,0.437489848,0.002827839,LCMT1
ENSG00000164111.15,0.437728559,4.25E-92,ANXA5
ENSG00000148291.10,0.43783746,0.052376169,SURF2
ENSG00000046647.13,0.438098651,0.280106908,GEMIN8
ENSG00000283959.1,0.438419183,0.825078555,AP002851.1
ENSG00000271034.1,0.438419183,0.825078555,AC139700.1
ENSG00000144597.14,0.438535333,0.001060164,EAF1
ENSG00000247675.7,0.438632919,0.821300923,LRP4-AS1
ENSG00000226564.1,0.438638619,0.761169126,FTH1P20
ENSG00000230583.7,0.438940218,0.821185681,GTF2IRD1P1
ENSG00000119421.7,0.438954982,0.000169015,NDUFA8
ENSG00000131196.17,0.439001395,0.038756545,NFATC1
ENSG00000198753.12,0.439180591,0.00203283,PLXNB3
ENSG00000101104.12,0.439396959,0.353858005,PABPC1L
ENSG00000151327.12,0.439420473,0.000126162,FAM177A1
ENSG00000111271.14,0.43971782,0.065879668,ACAD10
ENSG00000239467.6,0.439809051,0.405765398,AC007405.3
ENSG00000050130.18,0.44056116,0.001705564,JKAMP
ENSG00000159166.15,0.441283098,0.448497412,LAD1
ENSG00000131828.14,0.441516022,2.39E-06,PDHA1
ENSG00000143437.21,0.441640912,0.000736413,ARNT
ENSG00000177383.5,0.442205608,1.64E-05,MAGEF1
ENSG00000142330.20,0.442302373,0.004789067,CAPN10
ENSG00000167323.11,0.442642982,5.07E-05,STIM1
ENSG00000149292.16,0.442831779,0.267629769,TTC12
ENSG00000198743.7,0.442864656,8.75E-23,SLC5A3
ENSG00000066027.12,0.44318967,6.70E-05,PPP2R5A
ENSG00000167987.11,0.443853991,0.005771743,VPS37C
ENSG00000109519.13,0.444446365,0.000115699,GRPEL1
ENSG00000148248.14,0.444926275,4.55E-23,SURF4
ENSG00000132522.16,0.445007152,4.56E-06,GPS2
ENSG00000171100.14,0.445288762,0.009974712,MTM1
ENSG00000153207.15,0.445316254,9.56E-09,AHCTF1
ENSG00000108582.12,0.445424039,2.97E-09,CPD
ENSG00000115841.20,0.445855544,0.165200553,RMDN2
ENSG00000163964.15,0.445986139,0.00111291,PIGX
ENSG00000239857.7,0.446093486,0.001830805,GET4
ENSG00000180626.10,0.446547912,0.283337079,ZNF594
ENSG00000129515.20,0.446601078,7.60E-07,SNX6
ENSG00000197457.10,0.446640328,1.18E-11,STMN3
ENSG00000100592.15,0.446771968,0.002402154,DAAM1
ENSG00000118217.6,0.446805458,1.37E-05,ATF6
ENSG00000157625.15,0.447088972,1.52E-06,TAB3
ENSG00000144357.16,0.447398826,3.65E-05,UBR3
ENSG00000187837.3,0.447742613,0.161742099,HIST1H1C
ENSG00000197601.13,0.447858886,1.29E-08,FAR1
ENSG00000178988.11,0.447940024,4.03E-05,MRFAP1L1
ENSG00000171208.10,0.448001361,5.52E-05,NETO2
ENSG00000072062.14,0.448190207,5.60E-06,PRKACA
ENSG00000219438.8,0.449202792,3.11E-06,TAFA5
ENSG00000182149.21,0.449228927,7.72E-09,IST1
ENSG00000246705.4,0.449303847,0.005102242,H2AFJ
ENSG00000089775.11,0.449393385,0.165293553,ZBTB25
ENSG00000286051.1,0.450032764,0.330329724,AC244102.3
ENSG00000169621.10,0.450111391,0.189943106,APLF
ENSG00000204386.11,0.450165554,2.54E-07,NEU1
ENSG00000238123.1,0.450278828,0.830662118,MID1IP1-AS1
ENSG00000166311.10,0.450811987,0.000144681,SMPD1
ENSG00000107281.10,0.450839566,0.000109367,NPDC1
ENSG00000102595.20,0.451025747,0.003378722,UGGT2
ENSG00000170832.13,0.451086032,1.97E-11,USP32
ENSG00000168255.20,0.451126357,0.201540406,POLR2J3
ENSG00000091542.9,0.451144829,1.60E-13,ALKBH5
ENSG00000008324.11,0.451155252,0.062598835,SS18L2
ENSG00000129007.14,0.451212188,0.611988416,CALML4
ENSG00000175147.13,0.45131574,0.375572881,TMEM51-AS1
ENSG00000137965.11,0.451468349,0.694031662,IFI44
ENSG00000103811.16,0.45163038,4.31E-07,CTSH
ENSG00000113140.11,0.452313702,1.61E-114,SPARC
ENSG00000165630.14,0.452934339,0.026686386,PRPF18
ENSG00000052841.15,0.453370668,0.000362378,TTC17
ENSG00000116661.11,0.453579201,0.001052833,FBXO2
ENSG00000170369.4,0.453610556,0.446010754,CST2
ENSG00000138071.13,0.45432586,8.12E-39,ACTR2
ENSG00000130402.12,0.454543919,4.01E-37,ACTN4
ENSG00000251201.8,0.454566219,0.061193127,TMED7-TICAM2
ENSG00000089091.16,0.454813652,0.473831419,DZANK1
ENSG00000053524.12,0.455646165,0.471359097,MCF2L2
ENSG00000233297.4,0.455979498,0.759708052,RASA4DP
ENSG00000167114.13,0.456259992,1.61E-05,SLC27A4
ENSG00000206527.10,0.456549526,0.000142793,HACD2
ENSG00000135932.11,0.456952481,4.20E-09,CAB39
ENSG00000037757.14,0.457006544,0.019382133,MRI1
ENSG00000166479.10,0.457138998,8.17E-05,TMX3
ENSG00000103496.15,0.458059153,0.006344765,STX4
ENSG00000117360.13,0.458200604,0.000859236,PRPF3
ENSG00000109787.13,0.458304535,0.001837907,KLF3
ENSG00000109436.8,0.458956426,0.000773347,TBC1D9
ENSG00000184481.17,0.458969685,0.053765357,FOXO4
ENSG00000113658.18,0.459179043,1.72E-10,SMAD5
ENSG00000162298.18,0.459367343,0.001459519,SYVN1
ENSG00000181896.12,0.459375311,0.249831953,ZNF101
ENSG00000112394.17,0.459462063,0.054125186,SLC16A10
ENSG00000169131.13,0.459642773,0.081431305,ZNF354A
ENSG00000198160.14,0.45980038,1.88E-05,MIER1
ENSG00000167797.7,0.460058666,0.001234456,CDK2AP2
ENSG00000078674.17,0.460181162,4.38E-13,PCM1
ENSG00000248919.7,0.460650435,0.030146397,ATP5MF-PTCD1
ENSG00000111850.11,0.460733957,0.133174245,SMIM8
ENSG00000141441.16,0.461051873,0.008650961,GAREM1
ENSG00000197530.12,0.461068233,0.000766243,MIB2
ENSG00000136156.15,0.4613525,2.24E-13,ITM2B
ENSG00000115525.18,0.462417239,0.000127523,ST3GAL5
ENSG00000250251.6,0.463259211,0.488231253,PKD1P6
ENSG00000123130.17,0.463712544,0.013932003,ACOT9
ENSG00000122068.13,0.46428278,2.74E-12,FYTTD1
ENSG00000144560.15,0.4643243,0.000243542,VGLL4
ENSG00000273419.1,0.464336201,0.747728621,AC004877.1
ENSG00000136280.16,0.4644693,0.000151296,CCM2
ENSG00000159720.12,0.464687778,1.23E-08,ATP6V0D1
ENSG00000134909.18,0.464935738,0.000138329,ARHGAP32
ENSG00000162929.14,0.465204628,0.065023684,KIAA1841
ENSG00000105705.16,0.46568326,0.004910978,SUGP1
ENSG00000172456.17,0.465825296,0.019007583,FGGY
ENSG00000123908.12,0.465949716,3.51E-09,AGO2
ENSG00000171853.16,0.466654872,0.000211279,TRAPPC12
ENSG00000169047.5,0.46693877,0.001162837,IRS1
ENSG00000135766.9,0.46741485,3.31E-08,EGLN1
ENSG00000173281.5,0.467871747,0.000242692,PPP1R3B
ENSG00000226121.2,0.468225338,0.658639976,AC009487.2
ENSG00000142347.19,0.468284432,0.427129289,MYO1F
ENSG00000272808.4,0.468450142,0.703616083,AC015712.6
ENSG00000081692.12,0.468664192,0.006944105,JMJD4
ENSG00000100504.17,0.468689661,1.31E-13,PYGL
ENSG00000129925.11,0.468788351,1.16E-10,TMEM8A
ENSG00000185453.13,0.469866286,0.081974597,ZSWIM9
ENSG00000231652.2,0.470156201,0.141997901,AL590428.1
ENSG00000261786.1,0.470532204,0.702005518,AC006058.1
ENSG00000174740.8,0.470611033,0.170500636,PABPC5
ENSG00000188636.4,0.471032663,2.05E-13,RTL6
ENSG00000125898.13,0.471588902,0.128055889,FAM110A
ENSG00000261553.5,0.471897441,0.572047075,AL137782.1
ENSG00000068885.15,0.471935856,0.034314107,IFT80
ENSG00000141298.19,0.472269592,0.004046066,SSH2
ENSG00000173818.17,0.472303644,0.043862763,ENDOV
ENSG00000162433.15,0.472583157,7.26E-05,AK4
ENSG00000124067.17,0.473370151,0.001816296,SLC12A4
ENSG00000176731.12,0.473817322,0.00014324,RBIS
ENSG00000249614.2,0.474348507,0.693276322,LINC02503
ENSG00000153721.19,0.474638342,0.009461782,CNKSR3
ENSG00000100056.12,0.475058995,3.58E-05,ESS2
ENSG00000245958.6,0.475181974,0.282990737,AC093752.1
ENSG00000116095.11,0.475233415,0.000881143,PLEKHA3
ENSG00000185710.9,0.47555573,0.42358843,SMG1P4
ENSG00000281005.1,0.47572806,0.834414912,LINC00921
ENSG00000137801.11,0.4758414,0.651748242,THBS1
ENSG00000078687.17,0.476207164,0.01493354,TNRC6C
ENSG00000124406.16,0.476327974,0.00108544,ATP8A1
ENSG00000108175.17,0.476426681,1.06E-08,ZMIZ1
ENSG00000047634.15,0.476510411,0.241737417,SCML1
ENSG00000186908.14,0.477328573,0.021164328,ZDHHC17
ENSG00000239407.5,0.477518168,0.602118999,Z68871.1
ENSG00000111726.13,0.477523195,1.79E-06,CMAS
ENSG00000279186.1,0.47756,0.643624917,FP236315.2
ENSG00000115464.15,0.477790888,1.35E-15,USP34
ENSG00000263766.5,0.477838265,0.643424148,AC025682.1
ENSG00000134851.13,0.477949985,2.31E-05,TMEM165
ENSG00000237298.10,0.478031743,0.064811371,TTN-AS1
ENSG00000102221.14,0.478353395,0.000860682,JADE3
ENSG00000152127.9,0.478377765,4.50E-29,MGAT5
ENSG00000151917.18,0.479290936,0.436077531,BEND6
